season,hitterTeam,ballpark,distance,speedOffBat,elevationAngle,horizAngle,apex
2009,LAA,Angel Stadium,403,99.3,31.5,98.1,106
2009,DET,Angel Stadium,385,100.8,29.6,116.6,82
2009,DET,Angel Stadium,429,104.3,27.5,92.2,101
2009,LAA,Angel Stadium,416,106.9,21.9,84.3,67
2009,DET,Angel Stadium,394,107,25.7,62.5,71
2009,DET,Angel Stadium,421,102.7,29.4,94.7,107
2009,DET,Angel Stadium,405,103.1,25,99.3,78
2009,LAA,Angel Stadium,389,102.8,28.7,65.8,85
2009,LAA,Angel Stadium,433,112.8,23.5,107.9,72
2009,LAA,Angel Stadium,415,103.1,30.2,76.2,102
2009,TB,Angel Stadium,406,99.3,32,83.5,108
2009,TB,Angel Stadium,394,105.7,24.1,109.1,66
2009,TB,Angel Stadium,380,105,26.3,57.1,67
2009,TB,Angel Stadium,452,111.3,22,91.4,78
2009,LAA,Angel Stadium,444,111.3,21.3,93.1,71
2009,LAA,Angel Stadium,415,104.7,33,75,125
2009,TB,Angel Stadium,389,104.3,26,114,71
2009,LAA,Angel Stadium,382,102.3,35.1,62.6,118
2009,LAA,Angel Stadium,358,97.8,33.2,58.5,94
2009,TEX,Angel Stadium,438,110.4,26.4,108.6,86
2009,TEX,Angel Stadium,408,102.4,24.4,85.6,73
2009,TEX,Angel Stadium,454,112.4,28.5,68.6,99
2009,LAA,Angel Stadium,421,110.3,27.9,120.3,86
2009,LAA,Angel Stadium,396,103,29.1,114.6,85
2009,TEX,Angel Stadium,419,108.4,22.4,80.3,69
2009,TEX,Angel Stadium,412,101.5,33.2,94.5,125
2009,TEX,Angel Stadium,381,101.4,36.8,111.9,130
2009,TEX,Angel Stadium,378,100.8,31.2,58.9,88
2009,TEX,Angel Stadium,367,100.5,28.4,57.5,73
2009,LAA,Angel Stadium,349,96,30.7,55.9,76
2009,LAA,Angel Stadium,412,100.3,30.5,84.5,103
2009,CLE,Angel Stadium,416,114.9,24.2,127.1,66
2009,CLE,Angel Stadium,365,102.1,38,115.7,137
2009,LAA,Angel Stadium,446,111.5,22.1,96.6,74
2009,LAA,Angel Stadium,441,106.6,30.1,80.5,114
2009,CLE,Angel Stadium,411,101.5,32.5,98.5,118
2009,LAA,Angel Stadium,409,101.6,26.9,97.2,86
2009,LAA,Angel Stadium,400,100.1,30.4,103.1,99
2009,CLE,Angel Stadium,393,100.3,32.3,107.8,107
2009,MIN,Angel Stadium,420,107.2,31.8,62.1,105
2009,LAA,Angel Stadium,406,101,29.3,103,92
2009,MIN,Angel Stadium,398,98.2,33.1,80.2,108
2009,MIN,Angel Stadium,392,98.4,35.8,80.8,125
2009,MIN,Angel Stadium,419,105.9,24.3,80.7,78
2009,LAA,Angel Stadium,395,101,28.1,75.3,87
2009,LAA,Angel Stadium,389,103.6,25.3,70.8,71
2009,MIN,Angel Stadium,420,104.8,26.6,78,87
2009,MIN,Angel Stadium,416,106.5,21.5,92.8,65
2009,LAA,Angel Stadium,408,100.8,27,95,85
2009,LAA,Angel Stadium,390,101,29.3,69.5,87
2009,LAA,Angel Stadium,386,99.5,30.6,110.9,89
2009,MIN,Angel Stadium,414,103.2,30.8,71.5,101
2009,LAA,Angel Stadium,415,108.2,21.8,81.2,66
2009,NYY,Angel Stadium,412,102.1,26.1,84.7,85
2009,NYY,Angel Stadium,411,101.7,27.5,83,91
2009,NYY,Angel Stadium,407,103.9,25.9,103.3,78
2009,NYY,Angel Stadium,404,102.1,26.9,78.2,84
2009,LAA,Angel Stadium,400,101.5,32.4,105.3,113
2009,NYY,Angel Stadium,384,100.8,30.1,65.5,88
2009,LAA,Angel Stadium,445,107.4,25.2,88.4,89
2009,NYY,Angel Stadium,420,103.5,25,92.2,80
2009,LAA,Angel Stadium,349,98.6,27.3,54.5,63
2009,TEX,Angel Stadium,421,107.7,23.9,101.9,72
2009,TEX,Angel Stadium,420,106,22.7,93.1,71
2009,TEX,Angel Stadium,414,105,27.8,106.7,89
2009,TEX,Angel Stadium,405,105.5,36.2,118.4,127
2009,TEX,Angel Stadium,393,111.3,21.4,111.8,55
2009,LAA,Angel Stadium,446,109.7,25.1,98.5,91
2009,TEX,Angel Stadium,419,102.5,29,97.8,98
2009,LAA,Angel Stadium,407,100.8,30.1,99.1,102
2009,LAA,Angel Stadium,441,111.4,22.9,99.6,76
2009,TEX,Angel Stadium,401,104.1,32.4,112.1,112
2009,BAL,Angel Stadium,424,106.2,23.8,83.7,78
2009,BAL,Angel Stadium,408,102.5,25.6,98,80
2009,LAA,Angel Stadium,407,109.2,20.1,98,57
2009,LAA,Angel Stadium,452,114.6,26.5,110.8,95
2009,LAA,Angel Stadium,417,107.1,24,78.1,75
2009,BAL,Angel Stadium,397,104.1,26.8,68.4,76
2009,BAL,Angel Stadium,422,106.1,23.1,85.5,74
2009,LAA,Angel Stadium,409,102.8,26.5,79.5,83
2009,LAA,Angel Stadium,389,97.9,32.3,78.8,105
2009,LAA,Angel Stadium,426,108.1,24.6,78.1,82
2009,LAA,Angel Stadium,410,110.7,20,99.5,57
2009,COL,Angel Stadium,403,100.5,29.1,96.8,100
2009,COL,Angel Stadium,430,108.7,32.8,107.1,131
2009,LAA,Angel Stadium,407,104.5,22.7,95.8,68
2009,COL,Angel Stadium,380,101.7,35.3,121.5,112
2009,COL,Angel Stadium,417,110.6,19.5,84.6,58
2009,COL,Angel Stadium,414,106.1,21.4,87.5,66
2009,LAA,Angel Stadium,369,101.4,37.3,62.8,129
2009,LAD,Angel Stadium,398,100.5,27.1,79,81
2009,LAA,Angel Stadium,431,109,22.2,83.9,73
2009,LAA,Angel Stadium,410,101.8,29.3,77.2,96
2009,LAD,Angel Stadium,403,104.5,30.5,118.5,90
2009,LAD,Angel Stadium,436,112.8,27.7,119.6,87
2009,LAA,Angel Stadium,418,107,29.2,106.1,109
2009,LAD,Angel Stadium,407,104.5,23.2,82.5,68
2009,LAA,Angel Stadium,414,106.7,23.6,101.6,69
2009,LAA,Angel Stadium,400,105.9,26.5,114.8,75
2009,LAA,Angel Stadium,451,111.4,22.1,93.2,80
2009,LAA,Angel Stadium,435,111.5,29.6,116.7,102
2009,LAA,Angel Stadium,414,110.5,21.9,75.7,64
2009,LAA,Angel Stadium,402,99.6,34,96,122
2009,SD,Angel Stadium,387,105,24.9,112.8,66
2009,LAA,Angel Stadium,348,99.3,26.8,125.8,62
2009,LAA,Angel Stadium,415,103.2,26.1,97.5,83
2009,SD,Angel Stadium,407,100.3,32.9,99.1,114
2009,LAA,Angel Stadium,396,101.9,35.3,108.8,124
2009,LAA,Angel Stadium,429,112.4,27.3,118.4,88
2009,SEA,Angel Stadium,407,108.2,22.1,77.4,64
2009,SEA,Angel Stadium,400,104.2,24.9,76,74
2009,LAA,Angel Stadium,396,104.6,24.6,106.3,71
2009,SEA,Angel Stadium,397,107.7,25.6,117.3,72
2009,LAA,Angel Stadium,414,104.5,24,96.5,78
2009,SEA,Angel Stadium,389,100.8,31.2,108.1,103
2009,CHW,Angel Stadium,420,108.2,26.4,109.1,84
2009,LAA,Angel Stadium,420,102.8,26.6,88.4,88
2009,LAA,Angel Stadium,407,111.6,20.3,102.6,57
2009,CHW,Angel Stadium,392,108.9,24.3,119.9,64
2009,CHW,Angel Stadium,440,111,30.9,110.4,119
2009,CHW,Angel Stadium,419,111.4,23.5,70.6,70
2009,CHW,Angel Stadium,404,103,33.2,103,126
2009,LAA,Angel Stadium,430,104.7,27.6,87.9,103
2009,LAA,Angel Stadium,429,111.2,31.1,120.2,108
2009,BOS,Angel Stadium,421,107.7,29.1,110.8,100
2009,BOS,Angel Stadium,422,103.4,27.4,86.3,98
2009,LAA,Angel Stadium,406,101.2,33.8,82.1,126
2009,LAA,Angel Stadium,405,103.2,32.4,73.1,116
2009,TOR,Angel Stadium,394,101.6,35,112.8,117
2009,TOR,Angel Stadium,416,102.5,30.8,85.7,117
2009,TOR,Angel Stadium,414,108.5,27.5,115.9,85
2009,TOR,Angel Stadium,403,102.1,24.5,96.1,75
2009,LAA,Angel Stadium,420,102.4,28.8,98.2,96
2009,LAA,Angel Stadium,391,100.5,34.2,109.9,114
2009,SEA,Angel Stadium,414,105.6,33.2,117.1,109
2009,SEA,Angel Stadium,411,102.4,33.6,81.3,128
2009,LAA,Angel Stadium,404,99,30.4,95.6,98
2009,LAA,Angel Stadium,404,100.9,27.7,82.1,89
2009,LAA,Angel Stadium,416,109.6,26.4,116.1,79
2009,SEA,Angel Stadium,401,105,24.1,103.2,70
2009,LAA,Angel Stadium,420,105.8,23.2,86.1,75
2009,DET,Angel Stadium,398,100.3,32.2,106.6,105
2009,DET,Angel Stadium,427,109.3,20.6,88.9,65
2009,LAA,Angel Stadium,395,100,34.2,76.6,121
2009,DET,Angel Stadium,354,103.1,24.7,53.1,57
2009,DET,Angel Stadium,437,104.2,31.4,80.4,113
2009,DET,Angel Stadium,417,102.3,25.2,90.2,79
2009,LAA,Angel Stadium,411,106.4,23.4,100.9,73
2009,BOS,Angel Stadium,428,111.7,27.4,118,88
2009,BOS,Angel Stadium,413,107.5,25,72.2,75
2009,LAA,Angel Stadium,405,107.2,27.1,119.6,76
2009,LAA,Angel Stadium,450,111.7,26.6,106.4,93
2009,LAA,Angel Stadium,433,106.5,25.2,83.1,85
2009,LAA,Angel Stadium,411,102.5,25.4,94,81
2009,BOS,Angel Stadium,372,99.7,30.7,121.7,82
2009,BOS,Angel Stadium,370,103.4,25.4,120.4,62
2009,BOS,Angel Stadium,360,104.8,24.1,128.9,55
2009,LAA,Angel Stadium,415,102.6,26.1,84.4,85
2010,LAA,Angel Stadium,367,102.9,26.2,123.7,65
2010,OAK,Angel Stadium,353,103.1,24.2,126.4,55
2010,OAK,Angel Stadium,383,106,24.2,64.5,63
2010,CHW,Angel Stadium,406,107.5,19.6,93.2,57
2010,CHW,Angel Stadium,363,101.7,38.3,115.8,137
2010,LAA,Angel Stadium,397,102.2,26,76.8,78
2010,TEX,Angel Stadium,435,108.7,24.8,79.7,86
2010,LAA,Angel Stadium,395,100.8,35,104.1,127
2010,LAA,Angel Stadium,397,99.6,27.3,97.1,86
2010,SEA,Angel Stadium,361,98.1,31.5,57.8,85
2010,LAA,Angel Stadium,397,100.4,27.2,96.3,94
2010,LAA,Angel Stadium,421,107.2,26.4,106.4,86
2010,CLE,Angel Stadium,416,103.3,28.4,102.2,93
2010,LAA,Angel Stadium,400,101.2,25.6,97,81
2010,LAA,Angel Stadium,438,107.5,24.1,86.9,87
2010,CLE,Angel Stadium,401,110.6,19.7,79.4,55
2010,CLE,Angel Stadium,394,100.4,30.5,101.7,105
2010,LAA,Angel Stadium,399,105.4,22,81.1,64
2010,BAL,Angel Stadium,399,102.8,24.7,79.4,75
2010,TB,Angel Stadium,401,101.2,29.4,76.6,96
2010,LAA,Angel Stadium,370,105.1,23.9,119.7,57
2010,LAA,Angel Stadium,392,99.8,26.7,81.8,87
2010,TB,Angel Stadium,379,100.4,36.5,70.6,130
2010,TB,Angel Stadium,372,98.9,36.3,117.3,114
2010,TOR,Angel Stadium,392,99.2,30.4,80.5,104
2010,LAA,Angel Stadium,384,101.7,26,108.8,71
2010,LAA,Angel Stadium,408,107.2,30,60.7,96
2010,LAA,Angel Stadium,382,101,31.6,115.1,98
2010,TOR,Angel Stadium,374,104.4,25.3,60,64
2010,LAA,Angel Stadium,368,97.8,31.8,113.3,94
2010,KC,Angel Stadium,402,100.9,26.4,95.1,89
2010,LAA,Angel Stadium,388,98.7,31.1,74.8,98
2010,LAA,Angel Stadium,407,101,28.3,83.7,97
2010,KC,Angel Stadium,360,98,32,123.3,86
2010,LAA,Angel Stadium,406,104.7,21.9,86.8,65
2010,TEX,Angel Stadium,401,100.6,28.6,98,97
2010,TEX,Angel Stadium,420,107.7,31.7,112.6,114
2010,LAA,Angel Stadium,397,99.9,27,98.5,84
2010,LAA,Angel Stadium,384,98.5,29.1,75,88
2010,BOS,Angel Stadium,435,108.7,25.9,102.3,90
2010,BOS,Angel Stadium,410,104.6,30.6,108.2,106
2010,BOS,Angel Stadium,352,95.6,33,121.1,88
2010,BOS,Angel Stadium,351,97,30,124.9,74
2010,LAA,Angel Stadium,387,103.4,24.1,74.6,66
2010,LAA,Angel Stadium,420,105.3,24.8,81.6,81
2010,BOS,Angel Stadium,388,97.8,32.3,80,107
2010,LAA,Angel Stadium,385,97.5,31.9,79.5,104
2010,BOS,Angel Stadium,359,98.1,30.4,57.1,79
2010,LAA,Angel Stadium,414,109.5,22.3,103.7,65
2010,SEA,Angel Stadium,409,102.4,27.4,79.5,92
2010,LAA,Angel Stadium,408,100.2,29.9,85.6,103
2010,LAA,Angel Stadium,408,104.9,24.3,100.9,75
2010,SEA,Angel Stadium,399,105.9,25,109.9,69
2010,SEA,Angel Stadium,390,98.2,29.3,78.9,91
2010,LAA,Angel Stadium,407,100.7,28.4,85.1,98
2010,LAA,Angel Stadium,407,101.8,27.1,99.5,85
2010,LAA,Angel Stadium,379,101.4,31.9,116.1,100
2010,LAA,Angel Stadium,424,106.6,25.9,101.6,87
2010,TEX,Angel Stadium,412,106.2,20.9,90.9,65
2010,TEX,Angel Stadium,399,101.5,33.8,98.4,129
2010,LAA,Angel Stadium,389,101.4,25.7,76.4,76
2010,TEX,Angel Stadium,411,103.1,24,89.4,77
2010,TEX,Angel Stadium,406,102.7,27.4,102.3,90
2010,LAA,Angel Stadium,351,101.9,24.9,124.9,58
2010,LAA,Angel Stadium,418,108.1,32.9,110,129
2010,COL,Angel Stadium,405,100.3,30.6,82.5,106
2010,LAA,Angel Stadium,393,107.7,25.8,121.6,69
2010,LAA,Angel Stadium,398,97.4,31.3,92.1,101
2010,COL,Angel Stadium,365,99.1,36.4,115.9,119
2010,COL,Angel Stadium,399,101.6,28.6,106.2,87
2010,LAA,Angel Stadium,409,102.5,31.3,100.4,114
2010,LAD,Angel Stadium,407,100.6,31.4,80,109
2010,LAA,Angel Stadium,401,101.6,23.8,91.7,72
2010,LAA,Angel Stadium,380,97.1,31.3,77.7,100
2010,LAA,Angel Stadium,375,98.2,31.7,112.9,93
2010,MIL,Angel Stadium,371,98.4,32.7,116.3,96
2010,MIL,Angel Stadium,396,104.8,23.4,103.2,65
2010,MIL,Angel Stadium,424,104.2,25.6,92.7,89
2010,MIL,Angel Stadium,397,98.9,27.8,86.7,91
2010,SEA,Angel Stadium,449,111.7,27,105.6,99
2010,LAA,Angel Stadium,406,102.2,23.9,90.7,75
2010,LAA,Angel Stadium,399,102.2,28.4,72.7,88
2010,LAA,Angel Stadium,391,100,26.2,79.3,78
2010,LAA,Angel Stadium,447,109.1,23.3,90.8,80
2010,LAA,Angel Stadium,402,100.6,26.3,95.3,84
2010,SEA,Angel Stadium,394,102.9,28.3,110.5,87
2010,LAA,Angel Stadium,412,104.5,29.8,71.2,100
2010,LAA,Angel Stadium,404,104.8,26.2,108.4,78
2010,TOR,Angel Stadium,397,99.4,27.9,83.7,90
2010,TOR,Angel Stadium,391,110.5,21.6,111.9,56
2010,TOR,Angel Stadium,382,99.1,30.1,108.1,92
2010,LAA,Angel Stadium,391,98.4,30.7,99.3,101
2010,LAA,Angel Stadium,405,101.2,27.9,83,94
2010,LAA,Angel Stadium,400,99.3,27.2,95,83
2010,OAK,Angel Stadium,377,99.1,33.7,72.5,115
2010,LAA,Angel Stadium,401,108.7,22.5,72.7,64
2010,TB,Angel Stadium,400,100.4,25.9,94,84
2010,LAA,Angel Stadium,422,105.8,27.7,106.1,91
2010,LAA,Angel Stadium,383,105.6,24.1,113.9,62
2010,TB,Angel Stadium,382,101.2,35.2,108.9,126
2010,LAA,Angel Stadium,395,102.1,25.8,102.6,79
2010,CLE,Angel Stadium,397,98.9,29.8,94,102
2010,LAA,Angel Stadium,375,97.4,36.2,111,114
2010,LAA,Angel Stadium,424,105.6,25.2,82.7,87
2010,CLE,Angel Stadium,421,105.5,27.5,103.8,91
2010,LAA,Angel Stadium,348,101.6,24.5,124.5,56
2010,LAA,Angel Stadium,444,113.1,28.5,67.6,105
2010,NYY,Angel Stadium,423,105.3,23.6,89.1,77
2010,NYY,Angel Stadium,414,108.5,27.2,68,90
2010,LAA,Angel Stadium,395,103.4,22.6,97.8,64
2010,NYY,Angel Stadium,406,105.3,21.2,86.4,64
2010,LAA,Angel Stadium,383,101.1,30.4,64.1,90
2010,LAA,Angel Stadium,408,103.7,23.8,96,75
2010,DET,Angel Stadium,468,115.1,25.2,101.2,101
2010,LAA,Angel Stadium,424,108.5,30.3,67.7,108
2010,DET,Angel Stadium,419,108.6,20.7,95.2,67
2010,LAA,Angel Stadium,383,108.9,23.8,122.9,60
2010,LAA,Angel Stadium,377,100.4,32.6,64.3,102
2010,OAK,Angel Stadium,376,111.3,21.5,123.6,51
2010,OAK,Angel Stadium,418,109.1,26.9,112.4,87
2010,LAA,Angel Stadium,412,102.8,28.5,98.8,100
2010,LAA,Angel Stadium,403,102.3,26.1,101.8,79
2010,OAK,Angel Stadium,390,101,30.3,72.8,100
2010,MIN,Angel Stadium,405,104.9,23.6,78.9,70
2010,MIN,Angel Stadium,400,102.3,30.9,109.5,100
2010,MIN,Angel Stadium,394,107.6,23.2,110.1,62
2010,MIN,Angel Stadium,410,102.6,28.3,76.2,89
2010,MIN,Angel Stadium,379,102.2,27.6,117.9,74
2010,LAA,Angel Stadium,409,100.8,31.1,84.4,111
2010,MIN,Angel Stadium,409,99.4,30.1,95.6,98
2010,MIN,Angel Stadium,408,101.6,25.3,92.1,80
2010,MIN,Angel Stadium,379,102,37.5,67.4,135
2010,LAA,Angel Stadium,406,107.7,19.3,93.6,59
2010,LAA,Angel Stadium,401,100.1,28.4,83.9,96
2010,MIN,Angel Stadium,401,110.8,23.5,115.6,66
2010,LAA,Angel Stadium,385,102.9,30.3,118.3,91
2011,TEX,Angel Stadium,443,106.2,30,87.7,119
2011,TEX,Angel Stadium,356,99.3,38.2,118.2,126
2011,TEX,Angel Stadium,425,105,33,96.6,133
2011,TEX,Angel Stadium,419,116.8,21.9,116,61
2011,TEX,Angel Stadium,401,100.2,33.8,98,122
2011,TEX,Angel Stadium,380,100.6,27.7,111.1,77
2011,TEX,Angel Stadium,376,100.8,35.5,112.5,123
2011,TEX,Angel Stadium,391,98.1,33,97.7,113
2011,LAA,Angel Stadium,416,105.7,27.3,106.1,89
2011,OAK,Angel Stadium,393,99.8,32.7,100,117
2011,LAA,Angel Stadium,387,99.8,29.8,72.5,92
2011,LAA,Angel Stadium,451,115.5,23,104.6,79
2011,OAK,Angel Stadium,399,100.9,30.8,76.8,105
2011,LAA,Angel Stadium,396,99.3,28.8,82.7,96
2011,OAK,Angel Stadium,389,100.5,32.1,70.8,106
2011,NYY,Angel Stadium,394,101.2,25.9,77.5,73
2011,NYY,Angel Stadium,378,98,34.3,75.2,116
2011,LAA,Angel Stadium,375,98.1,36.8,77.2,130
2011,LAA,Angel Stadium,369,101.8,37.4,116.4,132
2011,LAA,Angel Stadium,403,101.9,24.2,94.3,74
2011,LAA,Angel Stadium,380,103.4,25.7,114.1,68
2011,NYY,Angel Stadium,429,110.2,28.8,110,107
2011,SEA,Angel Stadium,361,98.6,28.3,62.1,73
2011,LAA,Angel Stadium,409,117.9,16.7,97.5,45
2011,LAA,Angel Stadium,380,103.9,25.1,114.1,66
2011,SEA,Angel Stadium,359,95.9,36.5,117.5,107
2011,MIN,Angel Stadium,425,104.8,26,82.6,87
2011,LAA,Angel Stadium,422,109.7,28.4,61.9,90
2011,LAA,Angel Stadium,427,103.5,27.5,89.8,97
2011,LAA,Angel Stadium,400,99.2,28.7,91.7,96
2011,LAA,Angel Stadium,400,99.8,27.7,96.9,89
2011,MIN,Angel Stadium,398,98.6,28.3,93.9,91
2011,MIN,Angel Stadium,400,99.2,30.6,93.5,106
2011,LAA,Angel Stadium,405,102.6,32.9,102.8,122
2011,LAA,Angel Stadium,399,99,28.8,94.3,96
2011,LAA,Angel Stadium,425,109.6,29.4,116,99
2011,BAL,Angel Stadium,391,104.2,23.7,75,66
2011,LAA,Angel Stadium,363,100.1,28.8,124.4,73
2011,LAA,Angel Stadium,407,108.3,21.3,99.9,61
2011,BAL,Angel Stadium,394,100.2,35.5,100.7,129
2011,LAA,Angel Stadium,430,107.1,29.2,104.5,106
2011,LAA,Angel Stadium,396,104.2,21.6,96.2,63
2011,LAA,Angel Stadium,365,97.8,33.2,119.5,94
2011,LAA,Angel Stadium,364,97.5,32.4,120.3,88
2011,TEX,Angel Stadium,453,109.7,28.9,98.6,118
2011,LAA,Angel Stadium,400,108,27.5,123.5,78
2011,TEX,Angel Stadium,417,106.9,21.9,84.6,69
2011,LAA,Angel Stadium,399,105.2,22.7,101.2,66
2011,TEX,Angel Stadium,395,101.2,25.8,101.4,74
2011,TEX,Angel Stadium,409,101.5,25.7,90.4,84
2011,LAA,Angel Stadium,403,99.9,30.6,84.6,107
2011,TEX,Angel Stadium,392,106.7,27.6,124.2,77
2011,LAA,Angel Stadium,471,114.1,25.8,98.9,107
2011,SEA,Angel Stadium,424,104,28.8,80,101
2011,SEA,Angel Stadium,414,106.1,23.1,98.4,71
2011,LAA,Angel Stadium,418,108.3,25.2,106.2,83
2011,MIN,Angel Stadium,404,100.5,27.6,90.3,98
2011,MIN,Angel Stadium,403,102.6,27.1,102.1,89
2011,MIN,Angel Stadium,401,109.3,20.6,101.3,58
2011,MIN,Angel Stadium,398,99.6,28.9,95.4,99
2011,MIN,Angel Stadium,396,103.5,24,78,72
2011,MIN,Angel Stadium,392,109.3,24,119,64
2011,LAA,Angel Stadium,387,103.1,29.4,115,91
2011,LAA,Angel Stadium,457,111.2,23,92.6,86
2011,LAA,Angel Stadium,437,106.6,25.7,96.2,89
2011,LAA,Angel Stadium,427,106.5,26.4,101.1,92
2011,TEX,Angel Stadium,389,102.2,30.5,64.8,93
2011,TEX,Angel Stadium,449,109,24.7,88.1,96
2011,TEX,Angel Stadium,406,105.9,21.3,95.8,64
2011,TEX,Angel Stadium,401,104.5,27.1,71.1,85
2011,LAA,Angel Stadium,370,99.1,30.7,121.7,81
2011,LAA,Angel Stadium,394,98.9,32.4,104,106
2011,LAA,Angel Stadium,372,104.3,24.8,118.6,63
2011,LAA,Angel Stadium,363,97.1,30.2,64.5,81
2011,LAA,Angel Stadium,418,103.3,25.6,90.6,90
2011,LAA,Angel Stadium,387,103.3,32.2,65.1,109
2011,LAA,Angel Stadium,364,101.1,27.8,122.7,71
2011,LAA,Angel Stadium,361,102.1,25.7,58.5,64
2011,LAA,Angel Stadium,393,97.8,29.7,101.2,87
2011,DET,Angel Stadium,383,98.3,30.4,108.6,88
2011,LAA,Angel Stadium,431,110.6,27,113.4,86
2011,LAA,Angel Stadium,427,103.3,27.9,92.7,96
2011,LAA,Angel Stadium,436,106.4,26.1,84.6,94
2011,LAA,Angel Stadium,434,111.1,33.5,110.6,137
2011,LAA,Angel Stadium,414,107.1,24.6,104.5,77
2011,WSH,Angel Stadium,402,104.7,23.2,79.5,67
2011,LAA,Angel Stadium,381,100.2,28.7,70,84
2011,LAA,Angel Stadium,359,100.8,26.5,58.3,65
2011,WSH,Angel Stadium,412,101.8,29.7,83.8,108
2011,WSH,Angel Stadium,389,104,32.6,62,108
2011,WSH,Angel Stadium,355,98,39.5,118.1,128
2011,KC,Angel Stadium,391,98.4,31,77.8,100
2011,KC,Angel Stadium,431,108.8,24.7,102.1,83
2011,KC,Angel Stadium,393,102.9,29.7,67.1,93
2011,TB,Angel Stadium,361,96.9,33.7,61.9,98
2011,TB,Angel Stadium,403,106.7,24.2,106.9,71
2011,TB,Angel Stadium,390,105.8,25,115,67
2011,LAA,Angel Stadium,429,107.5,22.2,91,74
2011,NYY,Angel Stadium,398,101.2,30.5,72.3,97
2011,NYY,Angel Stadium,386,100.5,32,68,101
2011,NYY,Angel Stadium,356,97.1,37.8,58.4,114
2011,NYY,Angel Stadium,415,103.7,27.2,99,95
2011,NYY,Angel Stadium,369,99.3,30.7,62.5,87
2011,LAA,Angel Stadium,391,98.7,30.7,101.3,100
2011,LAA,Angel Stadium,413,112.4,20.8,104,60
2011,LAA,Angel Stadium,384,98.6,31.1,76.7,102
2011,OAK,Angel Stadium,413,101.2,28.2,85.2,95
2011,OAK,Angel Stadium,398,104.8,26.9,68.7,81
2011,LAA,Angel Stadium,371,104.7,24.3,118.8,61
2011,ATL,Angel Stadium,394,100.8,34.1,112.3,109
2011,LAA,Angel Stadium,362,105.1,23.6,58,57
2011,LAA,Angel Stadium,419,116.9,21.5,114.3,60
2011,CHW,Angel Stadium,442,114.6,25,67.6,82
2011,LAA,Angel Stadium,394,100.4,25.1,96.5,77
2011,CHW,Angel Stadium,390,98.3,33.1,100.7,112
2011,CHW,Angel Stadium,398,99.9,27.9,96.1,93
2011,CHW,Angel Stadium,379,102.7,26.7,116.7,70
2011,CHW,Angel Stadium,369,99.3,31,117,89
2011,CLE,Angel Stadium,402,99.1,31.3,91.1,108
2011,LAA,Angel Stadium,413,108.1,24.9,108.5,76
2011,OAK,Angel Stadium,374,100.8,28.8,119,76
2011,BOS,Angel Stadium,386,99.3,29.6,77,97
2011,BOS,Angel Stadium,395,101.2,26.2,78,79
2011,LAA,Angel Stadium,417,102.4,27.3,86.4,94
2011,LAA,Angel Stadium,397,102.5,27.1,108.4,79
2011,LAA,Angel Stadium,378,107.6,24.6,124.2,64
2011,LAA,Angel Stadium,367,101.7,26.3,118.6,66
2011,CLE,Angel Stadium,403,99.9,29.8,92.2,105
2011,CLE,Angel Stadium,381,100.9,26.3,73.9,79
2011,LAA,Angel Stadium,424,104.2,28.1,95,104
2011,TOR,Angel Stadium,376,104.6,25.5,120.4,65
2012,SEA,Angel Stadium,395,103.8,32.5,60.4,103
2012,SEA,Angel Stadium,415,104.5,28.8,104.6,99
2012,LAA,Angel Stadium,403,102.8,31.2,101.3,117
2012,SEA,Angel Stadium,388,108.4,22.9,113.8,60
2012,SEA,Angel Stadium,380,105.3,22.8,71.3,61
2012,LAA,Angel Stadium,355,97.4,34.5,62.8,106
2012,LAA,Angel Stadium,429,108.2,23.2,82.1,76
2012,CHW,Angel Stadium,378,102.1,29.5,122.9,80
2012,LAA,Angel Stadium,437,106.1,27.3,82.2,97
2012,LAA,Angel Stadium,399,103.7,23.5,80,69
2012,CHW,Angel Stadium,347,100.3,25.6,51.3,56
2012,TEX,Angel Stadium,391,104.5,27.8,118.6,77
2012,TEX,Angel Stadium,399,99.9,27.3,94.9,91
2012,LAA,Angel Stadium,366,102.2,25.9,119.2,66
2012,TEX,Angel Stadium,398,100.4,36.3,92.2,138
2012,TEX,Angel Stadium,370,97.1,34.1,115.2,100
2012,LAA,Angel Stadium,389,101.3,25.5,76.5,73
2012,LAA,Angel Stadium,414,105.6,30.3,114.2,96
2012,OAK,Angel Stadium,408,101.6,29.5,98.8,103
2012,OAK,Angel Stadium,443,113.3,22.4,78.4,71
2012,OAK,Angel Stadium,403,105.2,21.5,96.1,64
2012,LAA,Angel Stadium,398,100.1,26,96.5,80
2012,LAA,Angel Stadium,397,110.2,25.1,125.3,67
2012,OAK,Angel Stadium,391,100.7,25.4,79.8,76
2012,OAK,Angel Stadium,387,99.3,35.3,73.7,120
2012,LAA,Angel Stadium,434,108,22.6,86.3,76
2012,DET,Angel Stadium,395,102.8,33.6,66.9,114
2012,LAA,Angel Stadium,394,99.8,27.7,78.8,85
2012,LAA,Angel Stadium,428,111.4,24.3,109,74
2012,DET,Angel Stadium,399,100.1,28,80.8,90
2012,DET,Angel Stadium,393,106.6,25.5,62,68
2012,BOS,Angel Stadium,347,95.5,30.6,55.9,74
2012,LAA,Angel Stadium,410,106.4,30.8,69.8,113
2012,LAA,Angel Stadium,402,108.1,21.4,101.7,61
2012,LAA,Angel Stadium,445,113.5,21.7,99.5,73
